MONTH,STATUS,STORE,CITY,ZONE MAPPING,REVENUE COHORT,CM COHORT,EBITDA CATEGORY,EBITDA COHORT,ORDER COUNT,CART SALES,DISCOUNT,NET REVENUE,IDEAL FOOD COST,GROSS MARGIN,KITCHEN EBITDA,VARIANCE,EBITDA %,GM %,MONTH_SORT
2023-10-01,Active,"Montoya, Wood and Miller",Ahmedabad,West,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,14421,5577614.93,1170048.13,4483468.22,2065873.71,2351301.07,1050945.26,12015.56,23.44045298039383,52.44379918901265,2023-10-01
2023-10-01,Active,"Moore, Rodriguez and Martinez",Ahmedabad,East,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,8967,3950645.61,996820.12,3033134.45,1388582.43,1571314.12,266448.44,25361.31,8.78459047537441,51.80496103626398,2023-10-01
2023-10-01,Active,Moore-Fields,Hyderabad,South,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,14084,5194904.17,1126252.64,4150114.12,1382435.12,2708722.22,1529729.34,10453.77,36.859934348022215,65.26862013134232,2023-10-01
2023-10-01,Active,Morris-Hamilton,Ahmedabad,South,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,13075,4558350.83,1074969.12,3533325.19,1409922.69,2013515.13,663243.8,12137.3,18.7710942054558,56.986408601694535,2023-10-01
2023-10-01,Active,Mosley PLC,Ahmedabad,East,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,11434,4919382.66,1382419.54,3652312.81,1249420.5,2336661.72,938744.57,27075.66,25.702742860078292,63.977590134181305,2023-10-01
2023-10-01,Active,"Myers, Washington and Reeves",Ahmedabad,West,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,9914,4708206.16,1070375.09,3722791.44,1685770.02,1896490.31,502208.24,10275.02,13.49009870937062,50.942695570397035,2023-10-01
2023-10-01,Active,Nash-Freeman,Hyderabad,West,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,7719,3549057.54,1030190.0,2591997.74,1011016.4,1470846.41,37817.39,11183.13,1.4590055159538833,56.74566714707089,2023-10-01
2023-10-01,Active,"Nelson, Turner and Koch",Hyderabad,South,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,14649,4849165.72,855023.83,4082891.31,1932763.31,2020897.44,620650.48,20173.29,15.201249136362632,49.49672392822036,2023-10-01
2023-10-01,Active,"Oconnell, Leonard and Hoover",Ahmedabad,South,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,11915,4283112.53,746892.15,3619279.7,1313336.32,2244295.6,913371.8,14015.42,25.23628665670686,62.009454533176864,2023-10-01
2023-10-01,Active,"Olson, Middleton and Juarez",Hyderabad,North,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,11623,5599147.46,936501.68,4767259.68,1424751.35,3274710.73,2025188.92,12530.25,42.48119582191504,68.69167928355856,2023-10-01
2023-10-01,Active,Orozco Group,Pune,West,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,13571,4775141.14,987048.82,3862166.27,1617870.96,2148083.59,749155.66,26874.3,19.397291769108634,55.6186202206152,2023-10-01
2023-10-01,Active,"Osborne, Short and Stewart",Hyderabad,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,11278,5327140.52,1203147.58,4200843.47,1337210.41,2813580.28,1473913.24,15575.34,35.086126167895515,66.97655602006995,2023-10-01
2023-10-01,Active,Owens Inc,Ahmedabad,North,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,9082,3869826.71,1094519.51,2871783.02,1004715.56,1774660.53,393941.0,25402.89,13.717645005088164,61.796469915752894,2023-10-01
2023-10-01,Active,Pacheco Ltd,Hyderabad,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,12270,6004377.22,970952.4,5119004.23,1964548.34,3080474.72,1563019.29,12345.44,30.533658887013654,60.17722552262864,2023-10-01
2023-10-01,Active,"Patterson, James and Allen",Bangalore,West,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,12274,4644835.38,719389.54,3990253.53,1219581.12,2675865.47,1217177.65,18469.9,30.503767263129266,67.06003640826303,2023-10-01
2023-10-01,Active,"Perez, Krueger and Brooks",Ahmedabad,West,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,14303,5289214.29,1258223.92,4069016.16,1700459.36,2289690.12,1105670.58,28143.71,27.172921820000834,56.27134496315198,2023-10-01
2023-10-01,Active,Peterson-Gross,Bangalore,West,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,7066,3040999.93,674055.06,2410390.32,921263.55,1339177.47,-8975.82,10216.85,-0.3723803537345769,55.55853169871675,2023-10-01
2023-10-01,Active,"Powers, Mercer and Peterson",Bangalore,South,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,10717,3437055.38,935914.56,2558163.07,988780.08,1516265.68,67063.79,11019.54,2.621560399587818,59.27165854989846,2023-10-01
2023-10-01,Active,Price Group,Hyderabad,East,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,7508,3516284.36,643146.73,2923590.35,880619.94,1974255.91,538170.62,10096.0,18.40786688873836,67.52847265349607,2023-10-01
2023-10-01,Active,Ray-Miles,Mumbai,West,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,13817,4974680.24,1089085.56,3990996.13,1585638.93,2275038.58,895466.08,24924.93,22.437157311901476,57.004279280020256,2023-10-01
2023-10-01,Active,Reed LLC,Ahmedabad,South,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,10282,5126441.82,880483.66,4313756.14,1536715.78,2722844.9,1313934.27,22891.11,30.45916893206671,63.12004692968111,2023-10-01
2023-10-01,Active,Reyes PLC,Hyderabad,West,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,14103,5270774.06,1355075.21,4005270.01,1787905.01,2108455.79,739710.87,27011.2,18.46843953474188,52.642038732365016,2023-10-01
2023-10-01,Active,Reyes PLC,Pune,North,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,9444,3217180.88,614711.14,2691901.19,1039034.98,1515050.74,220719.42,27744.22,8.19938788317858,56.28181099767633,2023-10-01
2023-10-01,Active,Reyes and Sons,Hyderabad,East,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,11540,3647831.74,899262.32,2864382.84,1025235.37,1703015.71,457861.04,18270.57,15.984631439839237,59.45489151163886,2023-10-01
2023-10-01,Active,"Rhodes, Garrett and Chung",Hyderabad,West,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,7761,3564346.28,1007361.83,2665588.51,1255988.35,1281979.8,-226483.05,16881.64,-8.496549604349848,48.09368719855415,2023-10-01
2023-10-01,Active,Rice-Chan,Ahmedabad,East,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,9342,3552400.18,688729.63,2977785.02,980318.25,1926003.96,555172.09,28335.83,18.643793499908195,64.67908015737147,2023-10-01
2023-10-01,Active,Richardson-Wade,Bangalore,South,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,8304,3755270.65,653457.44,3220712.2,1175103.53,1975205.11,619313.08,16112.08,19.22907237722141,61.32820902159466,2023-10-01
2023-10-01,Active,Riggs and Sons,Hyderabad,North,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,7042,3195151.28,921439.71,2336780.29,713061.42,1532711.73,168722.04,11472.58,7.220278291546185,65.5907505108236,2023-10-01
2023-10-01,Active,Robinson and Sons,Hyderabad,South,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,13697,6434854.85,1637081.44,4925748.02,1463133.69,3316351.88,1999852.78,23422.37,40.599981401403475,67.32686825502698,2023-10-01
2023-10-01,Active,"Rojas, Allen and Lindsey",Bangalore,North,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,9915,3412484.48,721069.63,2809009.69,893823.42,1805703.72,421876.76,28352.52,15.01870077208598,64.28257354996877,2023-10-01
2023-10-01,Active,Russell-Thompson,Hyderabad,East,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,9693,3954627.51,822396.8,3192808.63,1438297.68,1624015.51,189548.3,11960.36,5.936725997887321,50.86479329642755,2023-10-01
2023-10-01,Active,Salinas-Kramer,Ahmedabad,West,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,7819,3229704.27,751824.35,2556254.57,757229.21,1665216.14,239021.86,28017.6,9.350471694217841,65.1428132214547,2023-10-01
2023-10-01,Active,Sanchez LLC,Mumbai,South,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,9305,4040992.12,1065252.49,3067068.72,1185702.35,1743542.49,506139.96,25421.83,16.502400376604538,56.847193498814065,2023-10-01
2023-10-01,Active,Sanchez and Sons,Hyderabad,North,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,11767,5589047.22,1430681.2,4289812.94,1494143.17,2652104.26,1324171.15,10632.3,30.8678063244408,61.82330784801072,2023-10-01
2023-10-01,Active,Sanders LLC,Hyderabad,North,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,11909,5491734.21,1284105.98,4320935.12,1280145.16,2981756.31,1741926.0,19625.89,40.313634702295644,69.00719930272871,2023-10-01
2023-10-01,Active,Sanders Ltd,Bangalore,East,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,7686,3836811.32,714075.41,3194785.03,1095542.83,2031429.35,735992.93,29645.07,23.037322483009135,63.585791561067886,2023-10-01
2023-10-01,Active,Sanders-Garcia,Pune,West,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,10587,4164151.61,886863.59,3415321.87,1280010.33,2006236.73,882761.92,15151.35,25.847107640252954,58.74224469508052,2023-10-01
2023-10-01,Active,"Savage, Cunningham and Foster",Pune,North,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,10379,3946818.19,1017606.6,3042315.1,964921.66,2005551.13,629409.23,22356.31,20.68849574457294,65.9218741017326,2023-10-01
2023-10-01,Active,Schaefer-Gutierrez,Ahmedabad,East,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,9381,3062829.71,463785.04,2724993.25,917680.36,1756503.85,279258.66,21050.01,10.24804960526049,64.45901654985752,2023-10-01
2023-10-01,Active,Simpson LLC,Mumbai,West,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,10822,5230372.28,1224973.95,4132572.21,1262415.61,2730268.98,1241353.89,17796.2,30.038286735708365,66.06706044708169,2023-10-01
2023-10-01,Active,Smith LLC,Ahmedabad,East,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,14403,6295954.29,1871099.58,4559566.37,1472079.33,3029323.12,1795975.77,18407.27,39.38917923898978,66.43884251650887,2023-10-01
2023-10-01,Active,Smith Ltd,Ahmedabad,West,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,10533,4907444.8,1196442.24,3781222.92,1565778.43,2094006.57,671480.31,29075.07,17.758284137344646,55.37908275452853,2023-10-01
2023-10-01,Active,Smith Ltd,Bangalore,West,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,10235,3612237.54,927224.8,2807690.27,807517.54,1948587.38,734935.46,11095.74,26.175802504027622,69.40179266995857,2023-10-01
2023-10-01,Active,Smith PLC,Hyderabad,South,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,11939,4297776.48,918328.15,3456163.42,1418836.2,1975514.34,496355.38,14010.11,14.361455743895352,57.15917044223563,2023-10-01
2023-10-01,Active,"Smith, Flynn and Dawson",Pune,East,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,10645,3777403.48,876893.23,3009977.84,1074857.31,1834099.24,586597.67,19870.18,19.48843816072746,60.933978171746276,2023-10-01
2023-10-01,Active,"Smith, Mcclain and Edwards",Bangalore,West,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,9798,3824435.76,918607.14,2991031.16,1342131.19,1534327.75,112887.71,28993.67,3.774207086495214,51.297618377202056,2023-10-01
2023-10-01,Active,Smith-Mccann,Ahmedabad,West,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,10436,4623214.46,1213166.02,3481349.83,1313662.87,2018984.65,809086.77,11034.06,23.240605210881665,57.99430532955087,2023-10-01
2023-10-01,Active,Snyder Inc,Bangalore,North,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,10848,5404645.96,1126835.33,4370613.16,1688759.85,2568936.34,1332484.94,16933.12,30.487368504605882,58.777481464408524,2023-10-01
2023-10-01,Active,Stafford Ltd,Mumbai,North,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,7035,3352067.31,837523.76,2586922.7,876752.11,1612773.12,247119.38,12692.38,9.55263873945673,62.343305426172954,2023-10-01
2023-10-01,Active,Stephenson Ltd,Pune,East,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,7935,3432397.59,563844.84,2994845.81,906045.45,1989315.14,792796.35,28172.11,26.47202561657089,66.4246263816834,2023-10-01
2023-10-01,Active,"Stevens, Chang and Webster",Bangalore,South,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,10100,3633211.5,812640.93,2846948.25,1155477.85,1633767.35,235973.81,28870.79,8.288658214985116,57.38661916316885,2023-10-01
2023-10-01,Active,Stone Ltd,Hyderabad,South,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,14760,4960664.78,889983.7,4150072.32,1721686.18,2361360.65,1107156.67,18967.0,26.67800907141782,56.899265071120496,2023-10-01
2023-10-01,Active,"Summers, Graves and Johnston",Hyderabad,North,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,8761,2749167.45,518110.33,2338959.63,742005.99,1483770.67,-67281.23,19782.41,-2.8765451586695403,63.4372073364943,2023-10-01
2023-10-01,Active,"Thomas, Hanson and Robles",Pune,East,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,14869,7222391.95,1109861.71,6148754.05,2498464.79,3517127.53,2157713.2,29619.05,35.09187686568794,57.200654008920715,2023-10-01
2023-10-01,Active,"Thomas, Williams and Jones",Mumbai,East,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,9288,3504729.67,770330.19,2812929.37,867782.17,1892578.71,705972.06,14268.29,25.097397308628477,67.28141595677533,2023-10-01
2023-10-01,Active,"Thomas, Wilson and Mcconnell",Hyderabad,North,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,7558,2791551.9,779217.46,2070740.07,751784.74,1253703.22,-139992.4,19974.16,-6.760500848375431,60.54372724820068,2023-10-01
2023-10-01,Active,Thomas-Coleman,Pune,West,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,14320,5675666.52,1276144.06,4501632.66,2057372.11,2377545.41,967669.34,25650.85,21.495964088726865,52.81518039279553,2023-10-01
2023-10-01,Active,Thompson and Sons,Pune,East,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,10238,4875824.53,1126982.13,3890282.64,1345444.11,2431656.45,1044022.27,21685.27,26.836668864758884,62.505907025819596,2023-10-01
2023-10-01,Active,"Thompson, Hardy and Ramos",Pune,West,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,13742,6243334.69,1287176.72,5036828.58,1818415.82,3136058.27,1787580.12,11671.04,35.49019172695371,62.26255708706291,2023-10-01
2023-10-01,Active,"Thompson, Morris and Allen",Ahmedabad,South,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,13029,5819950.78,1212286.44,4738075.81,1521147.26,3141387.51,1867637.78,10336.15,39.41764241209978,66.30091277496888,2023-10-01
2023-10-01,Active,Thompson-Reese,Mumbai,South,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,8075,3784616.91,1012100.56,2839459.4,1095896.49,1610164.75,142074.48,16428.81,5.003574976278935,56.70673614843727,2023-10-01
2023-10-01,Active,Thompson-Weiss,Bangalore,North,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,13875,4483015.51,912843.02,3635796.62,1645994.73,1907988.9,617987.89,28767.68,16.997317358197005,52.477877599215105,2023-10-01
2023-10-01,Active,Torres Ltd,Hyderabad,East,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,13083,4559548.63,909471.29,3742606.56,1213407.79,2401970.76,1092686.13,15837.28,29.19585888825033,64.17908806315991,2023-10-01
2023-10-01,Active,"Torres, Sanders and Moon",Bangalore,East,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,11700,5024069.87,1299410.65,3823580.78,1293096.78,2426601.06,910569.76,20781.68,23.814581471978215,63.464098174486594,2023-10-01
2023-10-01,Active,Valdez Inc,Bangalore,South,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,13681,4779276.39,1032212.4,3858990.56,1223265.7,2560458.24,1270118.93,29406.53,32.91324273153962,66.35046653236697,2023-10-01
2023-10-01,Active,Valenzuela and Sons,Bangalore,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,10214,5004655.04,853611.07,4205775.89,1418650.22,2678983.96,1341879.21,27913.96,31.905628000544752,63.69773449816415,2023-10-01
2023-10-01,Active,Vazquez and Sons,Hyderabad,East,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,7134,2995858.26,798315.43,2293118.9,751689.34,1449830.6,49072.93,29653.6,2.140008091163524,63.22526930461391,2023-10-01
2023-10-01,Active,Vazquez-Lowe,Mumbai,North,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,10044,3271097.02,955363.65,2408908.24,1034373.47,1304306.92,-26755.36,19863.13,-1.11068406657117,54.14514751296628,2023-10-01
2023-10-01,Active,Vincent Inc,Hyderabad,West,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,14227,4303549.17,866528.07,3502730.9,1517842.58,1922173.15,466991.51,26973.1,13.332212017771619,54.87641514225372,2023-10-01
2023-10-01,Active,Wagner Ltd,Bangalore,North,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,7681,3745787.59,1017021.11,2785315.0,1076204.16,1569384.97,142290.62,14199.01,5.108600643015242,56.3449724716953,2023-10-01
2023-10-01,Active,Warren Ltd,Mumbai,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,9428,3372990.33,903696.45,2582242.91,762367.33,1698036.53,274467.76,17021.5,10.629044964635028,65.75820281756529,2023-10-01
2023-10-01,Active,Warren-Mcknight,Hyderabad,South,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,12889,4970383.63,1046519.49,4016828.98,1216871.89,2746165.4,1423692.85,22639.64,35.44320301134653,68.36650038309571,2023-10-01
2023-10-01,Active,"Washington, Wilson and Henry",Ahmedabad,East,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,7456,2819438.41,555568.35,2379480.43,924476.78,1391551.27,235286.9,16858.93,9.888162854106767,58.48130761890737,2023-10-01
2023-10-01,Active,Watson Group,Pune,North,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,10386,4459890.36,1036986.24,3517432.26,1247472.98,2193374.75,711217.46,10167.42,20.219791240556827,62.35727052779121,2023-10-01
2023-10-01,Active,"Webb, Brown and Reeves",Mumbai,West,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,8073,3928345.81,1034557.84,2970560.6,1337632.96,1493927.89,171422.87,13452.81,5.770724556166266,50.291109698283876,2023-10-01
2023-10-01,Active,Wells-Hopkins,Mumbai,West,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,12500,5115830.89,951911.56,4212747.15,1787182.53,2354439.78,1017802.26,17891.48,24.16006049639129,55.88846650813115,2023-10-01
2023-10-01,Active,"Wilson, Nelson and Hall",Ahmedabad,West,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,10443,5053600.65,1143400.83,3963387.92,1417110.72,2423247.38,1143963.01,15939.28,28.863261257555635,61.14080753417647,2023-10-01
2023-10-01,Active,"Wood, Ellis and Zavala",Pune,West,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,11879,4005997.21,1133688.24,2964118.1,1228330.82,1609988.59,253476.89,26467.53,8.551511156050092,54.315939368272815,2023-10-01
2023-10-01,Active,"Woodard, Dominguez and Miller",Hyderabad,West,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,9775,4886325.84,1071626.28,3918118.49,1479069.59,2385498.0,1115013.64,15297.22,28.45788464146218,60.883763625025026,2023-10-01
2023-10-01,Active,"Wright, Floyd and Taylor",Mumbai,North,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,8901,3016801.29,549132.71,2535045.37,887871.14,1498736.12,113167.2,22559.5,4.464109452999652,59.12068232530292,2023-10-01
2023-10-01,Active,Wright-Massey,Bangalore,West,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,10144,4749679.69,1358787.45,3452782.62,1187753.57,2133816.24,745595.21,20765.57,21.594038549695895,61.79990097378328,2023-10-01
2023-10-01,Inactive,Acevedo Inc,Bangalore,South,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,7991,2891073.46,491183.8,2483217.23,750835.98,1609080.89,212286.2,28984.01,8.548837267853527,64.7982331372596,2023-10-01
2023-10-01,Inactive,Adams LLC,Ahmedabad,East,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,14545,6031005.58,1794687.87,4286319.01,1797922.13,2343710.14,1065021.26,12441.08,24.846990098387476,54.678854619362546,2023-10-01
2023-10-01,Inactive,Allen Group,Hyderabad,East,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,10645,4725134.28,1001882.08,3845321.78,1644683.43,2080926.3,882778.24,16530.23,22.957200736527177,54.115791058713434,2023-10-01
2023-10-01,Inactive,Alvarado Group,Hyderabad,East,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,11185,4689722.76,1044417.33,3740079.63,1675409.85,1918459.57,588248.81,24017.31,15.728242930485415,51.29461829132232,2023-10-01
2023-10-01,Inactive,Alvarez and Sons,Bangalore,East,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,9348,3833600.72,751746.28,3191497.15,1298543.6,1807496.77,280751.37,17145.42,8.796854792742021,56.634760585639256,2023-10-01
2023-10-01,Inactive,Anderson-Parker,Hyderabad,South,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,11979,4129944.29,1174249.4,3016581.9,1229600.95,1713973.5,208577.54,21050.27,6.914366886574504,56.81839767055554,2023-10-01
2023-10-01,Inactive,"Andrews, Reed and Silva",Bangalore,South,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,7470,2471309.14,538686.11,1981164.97,750599.86,1101102.43,-206851.81,15821.58,-10.440918001896632,55.578533169804636,2023-10-01
2023-10-01,Inactive,"Atkinson, Hale and Bowen",Ahmedabad,East,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,13671,6185905.17,1348252.14,4950054.09,2059816.32,2745027.95,1445988.05,15046.39,29.211560595290386,55.454504134519475,2023-10-01
2023-10-01,Inactive,Baker Ltd,Mumbai,South,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,7490,2598508.5,686088.3,1991000.8,608893.53,1254149.15,-60147.76,10328.13,-3.0209812070391933,62.990891314558986,2023-10-01
